Log Field Name,Data Type,Length,Message ID,Message Description,Message Meaning,Type,Category,Severity,Version
eventtype,string,32,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
fctuid,string,32,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
group,string,64,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
level,string,11,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
logid,string,10,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
policyid,uint32,10,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
profiletype,string,36,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
proto,uint8,3,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
service,string,36,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
sessionid,uint32,10,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
srcintf,string,64,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
srcintfrole,string,10,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
srcip,ip,39,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
srcport,uint16,5,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
subtype,string,20,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
time,string,8,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
type,string,16,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
unauthuser,string,66,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
unauthusersource,string,66,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
user,string,256,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
vd,string,32,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
vrf,uint8,3,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,APP-CTRL-ALL,Information,6.2.0
action,string,16,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
app,string,96,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
appcat,string,64,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
applist,string,64,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
date,string,10,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
direction,string,8,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
dstintf,string,64,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
dstintfrole,string,10,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
dstip,ip,39,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
dstport,uint16,5,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
eventtime,uint64,20,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
eventtype,string,32,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
fctuid,string,32,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
group,string,64,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
level,string,11,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
logid,string,10,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
policyid,uint32,10,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
profiletype,string,36,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
proto,uint8,3,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
service,string,36,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
sessionid,uint32,10,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
srcintf,string,64,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
srcintfrole,string,10,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
srcip,ip,39,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
srcport,uint16,5,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
subtype,string,20,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
time,string,8,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
type,string,16,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
unauthuser,string,66,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
unauthusersource,string,66,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
user,string,256,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
vd,string,32,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
vrf,uint8,3,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,APP-CTRL-ALL,Information,6.2.0
action,string,16,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
app,string,96,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
appcat,string,64,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
applist,string,64,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
date,string,10,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
direction,string,8,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
dstintf,string,64,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
dstintfrole,string,10,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
dstip,ip,39,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
dstport,uint16,5,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
eventtime,uint64,20,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
eventtype,string,32,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
fctuid,string,32,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
group,string,64,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
level,string,11,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
logid,string,10,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
policyid,uint32,10,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
profiletype,string,36,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
proto,uint8,3,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
service,string,36,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
sessionid,uint32,10,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
srcintf,string,64,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
srcintfrole,string,10,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
srcip,ip,39,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
srcport,uint16,5,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
subtype,string,20,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
time,string,8,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
type,string,16,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
unauthuser,string,66,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
unauthusersource,string,66,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
user,string,256,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
vd,string,32,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
vrf,uint8,3,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,APP-CTRL-ALL,Information,6.2.0
action,string,16,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
app,string,96,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
appcat,string,64,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
applist,string,64,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
date,string,10,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
direction,string,8,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
dstintf,string,64,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
dstintfrole,string,10,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
dstip,ip,39,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
dstport,uint16,5,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
eventtime,uint64,20,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
eventtype,string,32,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
fctuid,string,32,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
group,string,64,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
level,string,11,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
logid,string,10,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
policyid,uint32,10,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
profiletype,string,36,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
proto,uint8,3,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
service,string,36,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
sessionid,uint32,10,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
srcintf,string,64,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
srcintfrole,string,10,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
srcip,ip,39,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
srcport,uint16,5,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
subtype,string,20,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
time,string,8,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
type,string,16,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
unauthuser,string,66,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
unauthusersource,string,66,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
user,string,256,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
vd,string,32,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
vrf,uint8,3,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,APP-CTRL-ALL,Information,6.2.0
action,string,16,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
app,string,96,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
appcat,string,64,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
applist,string,64,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
date,string,10,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
direction,string,8,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
dstintf,string,64,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
dstintfrole,string,10,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
dstip,ip,39,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
dstport,uint16,5,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
eventtime,uint64,20,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
eventtype,string,32,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
fctuid,string,32,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
group,string,64,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
level,string,11,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
logid,string,10,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
policyid,uint32,10,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
profiletype,string,36,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
proto,uint8,3,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
service,string,36,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
sessionid,uint32,10,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
srcintf,string,64,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
srcintfrole,string,10,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
srcip,ip,39,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
srcport,uint16,5,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
subtype,string,20,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
time,string,8,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
type,string,16,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
unauthuser,string,66,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
unauthusersource,string,66,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
user,string,256,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
vd,string,32,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
vrf,uint8,3,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,APP-CTRL-ALL,Information,6.2.0
action,string,16,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
app,string,96,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
appcat,string,64,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
appid,uint32,10,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
applist,string,64,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
apprisk,string,16,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
ccertissuer,string,64,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
cloudaction,string,32,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
clouduser,string,256,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
crlevel,string,10,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
crscore,uint32,10,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
date,string,10,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
dstintf,string,64,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
dstintfrole,string,10,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
dstip,ip,39,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
dstport,uint16,5,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
eventtime,uint64,20,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
eventtype,string,32,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
fctuid,string,32,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
filename,string,256,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
filesize,uint64,10,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
forwardedfor,string,128,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
group,string,64,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
hostname,string,256,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
incidentserialno,uint32,10,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
level,string,11,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
logid,string,10,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
msg,string,512,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
policyid,uint32,10,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
profiletype,string,36,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
proto,uint8,3,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
scertcname,string,64,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
scertissuer,string,64,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
service,string,36,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
sessionid,uint32,10,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
srcintf,string,64,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
srcintfrole,string,10,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
srcip,ip,39,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
srcport,uint16,5,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,APP-CTRL-ALL,Information,6.2.0
