Log Field Name,Data Type,Length,Message ID,Message Description,Message Meaning,Type,Category,Severity,Version
type,string,16,43038,LOG_ID_EVENT_AUTH_IPV6_FLUSH,Authentication IPv6 logon flush,Event,USER,Notice,6.2.2
tz,string,5,43038,LOG_ID_EVENT_AUTH_IPV6_FLUSH,Authentication IPv6 logon flush,Event,USER,Notice,6.2.2
vd,string,32,43038,LOG_ID_EVENT_AUTH_IPV6_FLUSH,Authentication IPv6 logon flush,Event,USER,Notice,6.2.2
action,string,65,43039,LOG_ID_EVENT_AUTH_LOGON,Authentication logon,Event,USER,Notice,6.2.2
authserver,string,32,43039,LOG_ID_EVENT_AUTH_LOGON,Authentication logon,Event,USER,Notice,6.2.2
date,string,10,43039,LOG_ID_EVENT_AUTH_LOGON,Authentication logon,Event,USER,Notice,6.2.2
devid,string,16,43039,LOG_ID_EVENT_AUTH_LOGON,Authentication logon,Event,USER,Notice,6.2.2
eventtime,uint64,20,43039,LOG_ID_EVENT_AUTH_LOGON,Authentication logon,Event,USER,Notice,6.2.2
level,string,11,43039,LOG_ID_EVENT_AUTH_LOGON,Authentication logon,Event,USER,Notice,6.2.2
logdesc,string,4096,43039,LOG_ID_EVENT_AUTH_LOGON,Authentication logon,Event,USER,Notice,6.2.2
logid,string,10,43039,LOG_ID_EVENT_AUTH_LOGON,Authentication logon,Event,USER,Notice,6.2.2
msg,string,4096,43039,LOG_ID_EVENT_AUTH_LOGON,Authentication logon,Event,USER,Notice,6.2.2
srcip,ip,39,43039,LOG_ID_EVENT_AUTH_LOGON,Authentication logon,Event,USER,Notice,6.2.2
status,string,23,43039,LOG_ID_EVENT_AUTH_LOGON,Authentication logon,Event,USER,Notice,6.2.2
subtype,string,20,43039,LOG_ID_EVENT_AUTH_LOGON,Authentication logon,Event,USER,Notice,6.2.2
time,string,8,43039,LOG_ID_EVENT_AUTH_LOGON,Authentication logon,Event,USER,Notice,6.2.2
type,string,16,43039,LOG_ID_EVENT_AUTH_LOGON,Authentication logon,Event,USER,Notice,6.2.2
tz,string,5,43039,LOG_ID_EVENT_AUTH_LOGON,Authentication logon,Event,USER,Notice,6.2.2
user,string,256,43039,LOG_ID_EVENT_AUTH_LOGON,Authentication logon,Event,USER,Notice,6.2.2
vd,string,32,43039,LOG_ID_EVENT_AUTH_LOGON,Authentication logon,Event,USER,Notice,6.2.2
action,string,65,43040,LOG_ID_EVENT_AUTH_LOGOUT,Authentication logout,Event,USER,Notice,6.2.2
authserver,string,32,43040,LOG_ID_EVENT_AUTH_LOGOUT,Authentication logout,Event,USER,Notice,6.2.2
date,string,10,43040,LOG_ID_EVENT_AUTH_LOGOUT,Authentication logout,Event,USER,Notice,6.2.2
devid,string,16,43040,LOG_ID_EVENT_AUTH_LOGOUT,Authentication logout,Event,USER,Notice,6.2.2
eventtime,uint64,20,43040,LOG_ID_EVENT_AUTH_LOGOUT,Authentication logout,Event,USER,Notice,6.2.2
level,string,11,43040,LOG_ID_EVENT_AUTH_LOGOUT,Authentication logout,Event,USER,Notice,6.2.2
logdesc,string,4096,43040,LOG_ID_EVENT_AUTH_LOGOUT,Authentication logout,Event,USER,Notice,6.2.2
logid,string,10,43040,LOG_ID_EVENT_AUTH_LOGOUT,Authentication logout,Event,USER,Notice,6.2.2
msg,string,4096,43040,LOG_ID_EVENT_AUTH_LOGOUT,Authentication logout,Event,USER,Notice,6.2.2
srcip,ip,39,43040,LOG_ID_EVENT_AUTH_LOGOUT,Authentication logout,Event,USER,Notice,6.2.2
status,string,23,43040,LOG_ID_EVENT_AUTH_LOGOUT,Authentication logout,Event,USER,Notice,6.2.2
subtype,string,20,43040,LOG_ID_EVENT_AUTH_LOGOUT,Authentication logout,Event,USER,Notice,6.2.2
time,string,8,43040,LOG_ID_EVENT_AUTH_LOGOUT,Authentication logout,Event,USER,Notice,6.2.2
type,string,16,43040,LOG_ID_EVENT_AUTH_LOGOUT,Authentication logout,Event,USER,Notice,6.2.2
tz,string,5,43040,LOG_ID_EVENT_AUTH_LOGOUT,Authentication logout,Event,USER,Notice,6.2.2
user,string,256,43040,LOG_ID_EVENT_AUTH_LOGOUT,Authentication logout,Event,USER,Notice,6.2.2
vd,string,32,43040,LOG_ID_EVENT_AUTH_LOGOUT,Authentication logout,Event,USER,Notice,6.2.2
action,string,65,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
authproto,string,512,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
date,string,10,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
devid,string,16,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
dstip,ip,39,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
eventtime,uint64,20,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
group,string,64,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
interface,string,32,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
level,string,11,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
logdesc,string,4096,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
logid,string,10,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
msg,string,4096,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
policyid,uint32,10,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
reason,string,256,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
srcip,ip,39,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
status,string,23,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
subtype,string,20,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
time,string,8,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
type,string,16,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
tz,string,5,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
user,string,256,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
vd,string,32,43041,LOG_ID_EVENT_AUTH_DISCLAIMER_ACCEPT,Disclaimer accepted,Event,USER,Notice,6.2.2
action,string,65,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
authproto,string,512,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
date,string,10,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
devid,string,16,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
dstip,ip,39,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
eventtime,uint64,20,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
group,string,64,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
interface,string,32,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
level,string,11,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
logdesc,string,4096,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
logid,string,10,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
msg,string,4096,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
policyid,uint32,10,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
reason,string,256,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
srcip,ip,39,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
status,string,23,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
subtype,string,20,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
time,string,8,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
type,string,16,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
tz,string,5,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
user,string,256,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
vd,string,32,43042,LOG_ID_EVENT_AUTH_DISCLAIMER_DECLINE,Disclaimer declined,Event,USER,Notice,6.2.2
action,string,65,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
authproto,string,512,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
date,string,10,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
devid,string,16,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
dstip,ip,39,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
eventtime,uint64,20,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
group,string,64,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
interface,string,32,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
level,string,11,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
logdesc,string,4096,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
logid,string,10,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
msg,string,4096,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
policyid,uint32,10,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
reason,string,256,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
srcip,ip,39,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
status,string,23,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
subtype,string,20,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
time,string,8,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
type,string,16,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
tz,string,5,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
user,string,256,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
vd,string,32,43043,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_SUCCESS,Email collecting succeeded,Event,USER,Notice,6.2.2
action,string,65,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
authproto,string,512,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
date,string,10,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
devid,string,16,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
dstip,ip,39,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
eventtime,uint64,20,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
group,string,64,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
interface,string,32,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
level,string,11,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
logdesc,string,4096,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
logid,string,10,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
msg,string,4096,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
policyid,uint32,10,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
reason,string,256,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
srcip,ip,39,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
status,string,23,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
subtype,string,20,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
time,string,8,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
type,string,16,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
tz,string,5,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
user,string,256,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
vd,string,32,43044,LOG_ID_EVENT_AUTH_EMAIL_COLLECTING_FAIL,Email collecting failed,Event,USER,Notice,6.2.2
action,string,65,43045,LOG_ID_EVENT_AUTH_8021X_SUCCESS,802.1x authentication succeeded,Event,USER,Notice,6.2.2
date,string,10,43045,LOG_ID_EVENT_AUTH_8021X_SUCCESS,802.1x authentication succeeded,Event,USER,Notice,6.2.2
devid,string,16,43045,LOG_ID_EVENT_AUTH_8021X_SUCCESS,802.1x authentication succeeded,Event,USER,Notice,6.2.2
eventtime,uint64,20,43045,LOG_ID_EVENT_AUTH_8021X_SUCCESS,802.1x authentication succeeded,Event,USER,Notice,6.2.2
interface,string,32,43045,LOG_ID_EVENT_AUTH_8021X_SUCCESS,802.1x authentication succeeded,Event,USER,Notice,6.2.2
level,string,11,43045,LOG_ID_EVENT_AUTH_8021X_SUCCESS,802.1x authentication succeeded,Event,USER,Notice,6.2.2
logdesc,string,4096,43045,LOG_ID_EVENT_AUTH_8021X_SUCCESS,802.1x authentication succeeded,Event,USER,Notice,6.2.2
logid,string,10,43045,LOG_ID_EVENT_AUTH_8021X_SUCCESS,802.1x authentication succeeded,Event,USER,Notice,6.2.2
msg,string,4096,43045,LOG_ID_EVENT_AUTH_8021X_SUCCESS,802.1x authentication succeeded,Event,USER,Notice,6.2.2
reason,string,256,43045,LOG_ID_EVENT_AUTH_8021X_SUCCESS,802.1x authentication succeeded,Event,USER,Notice,6.2.2
stamac,string,17,43045,LOG_ID_EVENT_AUTH_8021X_SUCCESS,802.1x authentication succeeded,Event,USER,Notice,6.2.2
status,string,23,43045,LOG_ID_EVENT_AUTH_8021X_SUCCESS,802.1x authentication succeeded,Event,USER,Notice,6.2.2
subtype,string,20,43045,LOG_ID_EVENT_AUTH_8021X_SUCCESS,802.1x authentication succeeded,Event,USER,Notice,6.2.2
time,string,8,43045,LOG_ID_EVENT_AUTH_8021X_SUCCESS,802.1x authentication succeeded,Event,USER,Notice,6.2.2
type,string,16,43045,LOG_ID_EVENT_AUTH_8021X_SUCCESS,802.1x authentication succeeded,Event,USER,Notice,6.2.2
tz,string,5,43045,LOG_ID_EVENT_AUTH_8021X_SUCCESS,802.1x authentication succeeded,Event,USER,Notice,6.2.2
user,string,256,43045,LOG_ID_EVENT_AUTH_8021X_SUCCESS,802.1x authentication succeeded,Event,USER,Notice,6.2.2
vd,string,32,43045,LOG_ID_EVENT_AUTH_8021X_SUCCESS,802.1x authentication succeeded,Event,USER,Notice,6.2.2
action,string,65,43046,LOG_ID_EVENT_AUTH_8021X_FAIL,802.1x authentication failed,Event,USER,Notice,6.2.2
date,string,10,43046,LOG_ID_EVENT_AUTH_8021X_FAIL,802.1x authentication failed,Event,USER,Notice,6.2.2
devid,string,16,43046,LOG_ID_EVENT_AUTH_8021X_FAIL,802.1x authentication failed,Event,USER,Notice,6.2.2
eventtime,uint64,20,43046,LOG_ID_EVENT_AUTH_8021X_FAIL,802.1x authentication failed,Event,USER,Notice,6.2.2
interface,string,32,43046,LOG_ID_EVENT_AUTH_8021X_FAIL,802.1x authentication failed,Event,USER,Notice,6.2.2
level,string,11,43046,LOG_ID_EVENT_AUTH_8021X_FAIL,802.1x authentication failed,Event,USER,Notice,6.2.2
logdesc,string,4096,43046,LOG_ID_EVENT_AUTH_8021X_FAIL,802.1x authentication failed,Event,USER,Notice,6.2.2
logid,string,10,43046,LOG_ID_EVENT_AUTH_8021X_FAIL,802.1x authentication failed,Event,USER,Notice,6.2.2
msg,string,4096,43046,LOG_ID_EVENT_AUTH_8021X_FAIL,802.1x authentication failed,Event,USER,Notice,6.2.2
reason,string,256,43046,LOG_ID_EVENT_AUTH_8021X_FAIL,802.1x authentication failed,Event,USER,Notice,6.2.2
stamac,string,17,43046,LOG_ID_EVENT_AUTH_8021X_FAIL,802.1x authentication failed,Event,USER,Notice,6.2.2
status,string,23,43046,LOG_ID_EVENT_AUTH_8021X_FAIL,802.1x authentication failed,Event,USER,Notice,6.2.2
subtype,string,20,43046,LOG_ID_EVENT_AUTH_8021X_FAIL,802.1x authentication failed,Event,USER,Notice,6.2.2
time,string,8,43046,LOG_ID_EVENT_AUTH_8021X_FAIL,802.1x authentication failed,Event,USER,Notice,6.2.2
type,string,16,43046,LOG_ID_EVENT_AUTH_8021X_FAIL,802.1x authentication failed,Event,USER,Notice,6.2.2
tz,string,5,43046,LOG_ID_EVENT_AUTH_8021X_FAIL,802.1x authentication failed,Event,USER,Notice,6.2.2
user,string,256,43046,LOG_ID_EVENT_AUTH_8021X_FAIL,802.1x authentication failed,Event,USER,Notice,6.2.2
vd,string,32,43046,LOG_ID_EVENT_AUTH_8021X_FAIL,802.1x authentication failed,Event,USER,Notice,6.2.2
action,string,65,43050,LOG_ID_EVENT_AUTH_FSAE_CONNECT,FSSO server connected,Event,USER,Notice,6.2.2
date,string,10,43050,LOG_ID_EVENT_AUTH_FSAE_CONNECT,FSSO server connected,Event,USER,Notice,6.2.2
devid,string,16,43050,LOG_ID_EVENT_AUTH_FSAE_CONNECT,FSSO server connected,Event,USER,Notice,6.2.2
eventtime,uint64,20,43050,LOG_ID_EVENT_AUTH_FSAE_CONNECT,FSSO server connected,Event,USER,Notice,6.2.2
level,string,11,43050,LOG_ID_EVENT_AUTH_FSAE_CONNECT,FSSO server connected,Event,USER,Notice,6.2.2
logdesc,string,4096,43050,LOG_ID_EVENT_AUTH_FSAE_CONNECT,FSSO server connected,Event,USER,Notice,6.2.2
logid,string,10,43050,LOG_ID_EVENT_AUTH_FSAE_CONNECT,FSSO server connected,Event,USER,Notice,6.2.2
msg,string,4096,43050,LOG_ID_EVENT_AUTH_FSAE_CONNECT,FSSO server connected,Event,USER,Notice,6.2.2
server,string,64,43050,LOG_ID_EVENT_AUTH_FSAE_CONNECT,FSSO server connected,Event,USER,Notice,6.2.2
subtype,string,20,43050,LOG_ID_EVENT_AUTH_FSAE_CONNECT,FSSO server connected,Event,USER,Notice,6.2.2
time,string,8,43050,LOG_ID_EVENT_AUTH_FSAE_CONNECT,FSSO server connected,Event,USER,Notice,6.2.2
type,string,16,43050,LOG_ID_EVENT_AUTH_FSAE_CONNECT,FSSO server connected,Event,USER,Notice,6.2.2
tz,string,5,43050,LOG_ID_EVENT_AUTH_FSAE_CONNECT,FSSO server connected,Event,USER,Notice,6.2.2
vd,string,32,43050,LOG_ID_EVENT_AUTH_FSAE_CONNECT,FSSO server connected,Event,USER,Notice,6.2.2
action,string,65,43051,LOG_ID_EVENT_AUTH_FSAE_DISCONNECT,FSSO server disconnected,Event,USER,Notice,6.2.2
date,string,10,43051,LOG_ID_EVENT_AUTH_FSAE_DISCONNECT,FSSO server disconnected,Event,USER,Notice,6.2.2
devid,string,16,43051,LOG_ID_EVENT_AUTH_FSAE_DISCONNECT,FSSO server disconnected,Event,USER,Notice,6.2.2
eventtime,uint64,20,43051,LOG_ID_EVENT_AUTH_FSAE_DISCONNECT,FSSO server disconnected,Event,USER,Notice,6.2.2
level,string,11,43051,LOG_ID_EVENT_AUTH_FSAE_DISCONNECT,FSSO server disconnected,Event,USER,Notice,6.2.2
logdesc,string,4096,43051,LOG_ID_EVENT_AUTH_FSAE_DISCONNECT,FSSO server disconnected,Event,USER,Notice,6.2.2
logid,string,10,43051,LOG_ID_EVENT_AUTH_FSAE_DISCONNECT,FSSO server disconnected,Event,USER,Notice,6.2.2
msg,string,4096,43051,LOG_ID_EVENT_AUTH_FSAE_DISCONNECT,FSSO server disconnected,Event,USER,Notice,6.2.2
server,string,64,43051,LOG_ID_EVENT_AUTH_FSAE_DISCONNECT,FSSO server disconnected,Event,USER,Notice,6.2.2
subtype,string,20,43051,LOG_ID_EVENT_AUTH_FSAE_DISCONNECT,FSSO server disconnected,Event,USER,Notice,6.2.2
time,string,8,43051,LOG_ID_EVENT_AUTH_FSAE_DISCONNECT,FSSO server disconnected,Event,USER,Notice,6.2.2
type,string,16,43051,LOG_ID_EVENT_AUTH_FSAE_DISCONNECT,FSSO server disconnected,Event,USER,Notice,6.2.2
tz,string,5,43051,LOG_ID_EVENT_AUTH_FSAE_DISCONNECT,FSSO server disconnected,Event,USER,Notice,6.2.2
vd,string,32,43051,LOG_ID_EVENT_AUTH_FSAE_DISCONNECT,FSSO server disconnected,Event,USER,Notice,6.2.2
checksum,uint32,10,43264,LOGID_MMS_STATS,MMS statistics,Event,SYSTEM,Information,6.2.2
date,string,10,43264,LOGID_MMS_STATS,MMS statistics,Event,SYSTEM,Information,6.2.2
devid,string,16,43264,LOGID_MMS_STATS,MMS statistics,Event,SYSTEM,Information,6.2.2
duration,uint32,10,43264,LOGID_MMS_STATS,MMS statistics,Event,SYSTEM,Information,6.2.2
eventtime,uint64,20,43264,LOGID_MMS_STATS,MMS statistics,Event,SYSTEM,Information,6.2.2
infected,uint32,10,43264,LOGID_MMS_STATS,MMS statistics,Event,SYSTEM,Information,6.2.2
level,string,11,43264,LOGID_MMS_STATS,MMS statistics,Event,SYSTEM,Information,6.2.2
logdesc,string,4096,43264,LOGID_MMS_STATS,MMS statistics,Event,SYSTEM,Information,6.2.2
logid,string,10,43264,LOGID_MMS_STATS,MMS statistics,Event,SYSTEM,Information,6.2.2
msgproto,string,16,43264,LOGID_MMS_STATS,MMS statistics,Event,SYSTEM,Information,6.2.2
scanned,uint32,10,43264,LOGID_MMS_STATS,MMS statistics,Event,SYSTEM,Information,6.2.2
subtype,string,20,43264,LOGID_MMS_STATS,MMS statistics,Event,SYSTEM,Information,6.2.2
suspicious,uint32,10,43264,LOGID_MMS_STATS,MMS statistics,Event,SYSTEM,Information,6.2.2
time,string,8,43264,LOGID_MMS_STATS,MMS statistics,Event,SYSTEM,Information,6.2.2
type,string,16,43264,LOGID_MMS_STATS,MMS statistics,Event,SYSTEM,Information,6.2.2
tz,string,5,43264,LOGID_MMS_STATS,MMS statistics,Event,SYSTEM,Information,6.2.2
